Source,Target,Type,Id,Label,timeset,Weight
733,49,Undirected,853,,,1
681,49,Undirected,854,,,1
734,49,Undirected,855,,,1
448,49,Undirected,856,,,1
735,49,Undirected,857,,,1
736,49,Undirected,858,,,1
737,49,Undirected,859,,,1
738,49,Undirected,860,,,1
739,49,Undirected,861,,,1
740,49,Undirected,862,,,1
506,49,Undirected,863,,,1
741,49,Undirected,864,,,1
742,49,Undirected,865,,,1
743,49,Undirected,866,,,1
744,49,Undirected,867,,,1
745,49,Undirected,868,,,1
474,49,Undirected,869,,,1
746,49,Undirected,870,,,1
747,49,Undirected,871,,,1
749,49,Undirected,873,,,1
750,49,Undirected,874,,,1
459,49,Undirected,875,,,1
751,49,Undirected,876,,,1
752,49,Undirected,877,,,1
753,49,Undirected,878,,,1
754,49,Undirected,879,,,1
444,49,Undirected,880,,,1
446,49,Undirected,881,,,1
201,49,Undirected,882,,,1
755,49,Undirected,883,,,1
674,49,Undirected,884,,,1
756,49,Undirected,885,,,1
758,49,Undirected,886,,,1
695,49,Undirected,887,,,1
759,49,Undirected,888,,,1
760,49,Undirected,889,,,1
761,49,Undirected,890,,,1
762,49,Undirected,891,,,1
763,49,Undirected,892,,,1
764,49,Undirected,893,,,1
199,49,Undirected,894,,,1
765,49,Undirected,895,,,1
207,49,Undirected,896,,,1
766,49,Undirected,897,,,1
767,49,Undirected,898,,,1
768,49,Undirected,899,,,1
769,49,Undirected,900,,,1
770,49,Undirected,901,,,1
771,49,Undirected,902,,,1
772,49,Undirected,903,,,1
773,49,Undirected,904,,,1
774,49,Undirected,905,,,1
219,49,Undirected,906,,,1
775,49,Undirected,907,,,1
776,49,Undirected,908,,,1
777,49,Undirected,909,,,1
778,49,Undirected,910,,,1
202,49,Undirected,911,,,1
779,49,Undirected,912,,,1
780,49,Undirected,913,,,1
781,49,Undirected,914,,,1
782,49,Undirected,915,,,1
783,49,Undirected,916,,,1
784,49,Undirected,917,,,1
785,49,Undirected,918,,,1
226,49,Undirected,919,,,1
659,49,Undirected,920,,,1
786,49,Undirected,921,,,1
787,49,Undirected,922,,,1
788,49,Undirected,923,,,1
790,49,Undirected,924,,,1
791,49,Undirected,925,,,1
660,49,Undirected,926,,,1
792,49,Undirected,927,,,1
793,49,Undirected,928,,,1
528,49,Undirected,929,,,1
794,49,Undirected,930,,,1
795,49,Undirected,931,,,1
796,49,Undirected,932,,,1
797,49,Undirected,933,,,1
515,49,Undirected,934,,,1
685,49,Undirected,935,,,1
798,49,Undirected,936,,,1
799,49,Undirected,937,,,1
512,49,Undirected,938,,,1
800,49,Undirected,939,,,1
801,49,Undirected,940,,,1
802,49,Undirected,941,,,1
803,49,Undirected,942,,,1
131,49,Undirected,943,,,1
804,49,Undirected,944,,,1
470,49,Undirected,945,,,1
805,49,Undirected,946,,,1
806,49,Undirected,947,,,1
807,49,Undirected,948,,,1
808,49,Undirected,949,,,1
809,49,Undirected,950,,,1
810,49,Undirected,951,,,1
811,49,Undirected,952,,,1
812,49,Undirected,953,,,1
813,49,Undirected,954,,,1
814,49,Undirected,955,,,1
815,49,Undirected,956,,,1
816,49,Undirected,957,,,1
817,49,Undirected,958,,,1
818,49,Undirected,959,,,1
676,49,Undirected,960,,,1
819,49,Undirected,961,,,1
820,49,Undirected,962,,,1
821,49,Undirected,963,,,1
822,49,Undirected,964,,,1
823,49,Undirected,965,,,1
824,49,Undirected,966,,,1
825,49,Undirected,967,,,1
826,49,Undirected,968,,,1
827,49,Undirected,969,,,1
828,49,Undirected,970,,,1
829,49,Undirected,971,,,1
830,49,Undirected,972,,,1
831,49,Undirected,973,,,1
686,49,Undirected,974,,,1
832,49,Undirected,975,,,1
833,49,Undirected,976,,,1
394,49,Undirected,977,,,1
834,49,Undirected,978,,,1
835,49,Undirected,979,,,1
836,49,Undirected,980,,,1
484,49,Undirected,981,,,1
837,49,Undirected,982,,,1
838,49,Undirected,983,,,1
839,49,Undirected,984,,,1
840,49,Undirected,985,,,1
136,49,Undirected,986,,,1
841,49,Undirected,987,,,1
842,49,Undirected,988,,,1
843,49,Undirected,989,,,1
844,49,Undirected,990,,,1
845,49,Undirected,991,,,1
846,49,Undirected,992,,,1
847,49,Undirected,993,,,1
848,49,Undirected,994,,,1
849,49,Undirected,995,,,1
850,49,Undirected,996,,,1
851,49,Undirected,997,,,1
852,49,Undirected,998,,,1
853,49,Undirected,999,,,1
854,49,Undirected,1000,,,1
855,49,Undirected,1001,,,1
856,49,Undirected,1002,,,1
857,49,Undirected,1003,,,1
651,49,Undirected,1004,,,1
858,49,Undirected,1005,,,1
697,49,Undirected,1006,,,1
859,49,Undirected,1007,,,1
860,49,Undirected,1008,,,1
861,49,Undirected,1009,,,1
862,49,Undirected,1010,,,1
863,49,Undirected,1011,,,1
663,49,Undirected,1012,,,1
208,49,Undirected,1013,,,1
864,49,Undirected,1014,,,1
865,49,Undirected,1015,,,1
866,49,Undirected,1016,,,1
867,49,Undirected,1017,,,1
868,49,Undirected,1018,,,1
368,49,Undirected,1019,,,1
520,49,Undirected,1020,,,1
594,49,Undirected,1021,,,1
869,49,Undirected,1022,,,1
203,49,Undirected,1023,,,1
870,49,Undirected,1024,,,1
871,49,Undirected,1025,,,1
872,49,Undirected,1026,,,1
873,49,Undirected,1027,,,1
874,49,Undirected,1028,,,1
875,49,Undirected,1029,,,1
521,49,Undirected,1030,,,1
130,49,Undirected,1031,,,1
557,49,Undirected,1032,,,1
545,49,Undirected,1033,,,1
876,49,Undirected,1034,,,1
877,49,Undirected,1035,,,1
485,49,Undirected,1036,,,1
878,49,Undirected,1037,,,1
879,49,Undirected,1038,,,1
880,49,Undirected,1039,,,1
881,49,Undirected,1040,,,1
882,49,Undirected,1041,,,1
883,49,Undirected,1042,,,1
884,49,Undirected,1043,,,1
885,49,Undirected,1044,,,1
886,49,Undirected,1045,,,1
887,49,Undirected,1046,,,1
888,49,Undirected,1047,,,1
224,49,Undirected,1048,,,1
889,49,Undirected,1049,,,1
890,49,Undirected,1050,,,1
891,49,Undirected,1051,,,1
892,49,Undirected,1052,,,1
893,49,Undirected,1053,,,1
894,49,Undirected,1054,,,1
895,49,Undirected,1055,,,1
896,49,Undirected,1056,,,1
897,49,Undirected,1057,,,1
898,49,Undirected,1058,,,1
215,49,Undirected,1059,,,1
899,49,Undirected,1060,,,1
900,49,Undirected,1061,,,1
901,49,Undirected,1062,,,1
443,49,Undirected,1063,,,1
902,49,Undirected,1064,,,1
903,49,Undirected,1065,,,1
904,49,Undirected,1066,,,1
905,49,Undirected,1067,,,1
906,49,Undirected,1068,,,1
907,49,Undirected,1069,,,1
908,49,Undirected,1070,,,1
909,49,Undirected,1071,,,1
480,49,Undirected,1072,,,1
910,49,Undirected,1073,,,1
911,49,Undirected,1074,,,1
912,49,Undirected,1075,,,1
913,49,Undirected,1076,,,1
914,49,Undirected,1077,,,1
915,49,Undirected,1078,,,1
916,49,Undirected,1079,,,1
917,49,Undirected,1080,,,1
918,49,Undirected,1081,,,1
918,1,Undirected,1082,,,1
492,49,Undirected,1083,,,1
919,49,Undirected,1084,,,1
920,49,Undirected,1085,,,1
173,49,Undirected,1086,,,1
921,49,Undirected,1087,,,1
922,49,Undirected,1088,,,1
923,49,Undirected,1089,,,1
924,49,Undirected,1090,,,1
925,49,Undirected,1091,,,1
593,49,Undirected,1092,,,1
789,49,Undirected,1093,,,1
765,45,Undirected,1094,,,1
543,45,Undirected,1095,,,1
532,45,Undirected,1096,,,1
524,45,Undirected,1097,,,1
926,45,Undirected,1099,,,1
548,45,Undirected,1100,,,1
545,45,Undirected,1101,,,1
927,45,Undirected,1102,,,1
928,45,Undirected,1103,,,1
929,45,Undirected,1104,,,1
930,45,Undirected,1105,,,1
523,45,Undirected,1106,,,1
547,45,Undirected,1107,,,1
665,45,Undirected,1108,,,1
521,45,Undirected,1109,,,1
536,45,Undirected,1110,,,1
551,45,Undirected,1111,,,1
931,45,Undirected,1112,,,1
537,45,Undirected,1113,,,1
932,45,Undirected,1114,,,1
535,45,Undirected,1115,,,1
933,45,Undirected,1116,,,1
934,45,Undirected,1117,,,1
935,45,Undirected,1118,,,1
652,45,Undirected,1119,,,1
936,45,Undirected,1120,,,1
937,45,Undirected,1121,,,1
938,45,Undirected,1122,,,1
939,45,Undirected,1123,,,1
940,45,Undirected,1124,,,1
941,45,Undirected,1125,,,1
942,45,Undirected,1126,,,1
943,45,Undirected,1127,,,1
944,45,Undirected,1128,,,1
561,45,Undirected,1129,,,1
527,45,Undirected,1130,,,1
945,45,Undirected,1131,,,1
541,45,Undirected,1132,,,1
946,45,Undirected,1133,,,1
555,45,Undirected,1134,,,1
332,107,Undirected,1135,,,1
947,107,Undirected,1136,,,1
948,107,Undirected,1137,,,1
636,107,Undirected,1138,,,1
166,107,Undirected,1139,,,1
618,107,Undirected,1140,,,1
949,107,Undirected,1141,,,1
950,107,Undirected,1142,,,1
951,107,Undirected,1143,,,1
621,107,Undirected,1144,,,1
952,107,Undirected,1145,,,1
953,107,Undirected,1146,,,1
409,107,Undirected,1147,,,1
287,107,Undirected,1148,,,1
167,107,Undirected,1149,,,1
954,107,Undirected,1150,,,1
955,76,Undirected,1151,,,1
956,76,Undirected,1152,,,1
957,76,Undirected,1153,,,1
958,76,Undirected,1154,,,1
959,76,Undirected,1155,,,1
960,76,Undirected,1156,,,1
961,76,Undirected,1157,,,1
962,76,Undirected,1158,,,1
963,76,Undirected,1159,,,1
964,76,Undirected,1160,,,1
277,76,Undirected,1161,,,1
965,76,Undirected,1162,,,1
966,76,Undirected,1163,,,1
967,76,Undirected,1164,,,1
968,76,Undirected,1165,,,1
969,76,Undirected,1166,,,1
970,76,Undirected,1167,,,1
971,76,Undirected,1168,,,1
328,76,Undirected,1169,,,1
972,76,Undirected,1170,,,1
973,76,Undirected,1171,,,1
974,76,Undirected,1172,,,1
975,62,Undirected,1173,,,1
733,62,Undirected,1174,,,1
208,62,Undirected,1175,,,1
976,62,Undirected,1176,,,1
977,62,Undirected,1177,,,1
978,62,Undirected,1178,,,1
979,62,Undirected,1179,,,1
656,62,Undirected,1180,,,1
980,62,Undirected,1181,,,1
901,62,Undirected,1182,,,1
448,62,Undirected,1183,,,1
981,62,Undirected,1184,,,1
370,62,Undirected,1185,,,1
826,62,Undirected,1186,,,1
803,62,Undirected,1187,,,1
851,62,Undirected,1188,,,1
811,62,Undirected,1189,,,1
807,62,Undirected,1190,,,1
514,62,Undirected,1191,,,1
982,62,Undirected,1192,,,1
850,62,Undirected,1193,,,1
843,62,Undirected,1194,,,1
484,62,Undirected,1195,,,1
983,62,Undirected,1196,,,1
984,62,Undirected,1197,,,1
924,62,Undirected,1198,,,1
985,62,Undirected,1199,,,1
986,62,Undirected,1200,,,1
861,62,Undirected,1201,,,1
987,62,Undirected,1202,,,1
988,127,Undirected,1203,,,1
989,127,Undirected,1204,,,1
990,127,Undirected,1205,,,1
659,127,Undirected,1206,,,1
991,127,Undirected,1207,,,1
388,127,Undirected,1208,,,1
992,127,Undirected,1209,,,1
955,127,Undirected,1210,,,1
464,127,Undirected,1211,,,1
470,6,Undirected,1212,,,1
918,6,Undirected,1213,,,1
993,83,Undirected,1214,,,1
994,83,Undirected,1215,,,1
995,83,Undirected,1216,,,1
996,83,Undirected,1217,,,1
997,83,Undirected,1218,,,1
678,83,Undirected,1219,,,1
998,83,Undirected,1220,,,1
999,83,Undirected,1221,,,1
1000,83,Undirected,1222,,,1
1001,83,Undirected,1223,,,1
1002,83,Undirected,1224,,,1
1003,83,Undirected,1225,,,1
1004,83,Undirected,1226,,,1
1005,83,Undirected,1227,,,1
1006,83,Undirected,1228,,,1
1007,83,Undirected,1229,,,1
1008,83,Undirected,1230,,,1
1009,83,Undirected,1231,,,1
1010,83,Undirected,1232,,,1
1011,83,Undirected,1233,,,1
479,83,Undirected,1234,,,1
1012,83,Undirected,1235,,,1
1013,83,Undirected,1236,,,1
1014,83,Undirected,1237,,,1
1015,83,Undirected,1238,,,1
821,104,Undirected,1239,,,1
992,104,Undirected,1240,,,1
1016,104,Undirected,1241,,,1
1017,104,Undirected,1242,,,1
878,104,Undirected,1243,,,1
1018,104,Undirected,1244,,,1
1019,104,Undirected,1245,,,1
964,104,Undirected,1246,,,1
966,104,Undirected,1247,,,1
1020,104,Undirected,1248,,,1
1021,104,Undirected,1249,,,1
962,104,Undirected,1250,,,1
958,104,Undirected,1251,,,1
1022,104,Undirected,1252,,,1
1023,49,Undirected,1253,,,1
1024,49,Undirected,1254,,,1
1025,49,Undirected,1255,,,1
1026,49,Undirected,1256,,,1
189,49,Undirected,1257,,,1
1027,49,Undirected,1258,,,1
1028,101,Undirected,1259,,,1
1029,101,Undirected,1260,,,1
1030,101,Undirected,1261,,,1
1031,101,Undirected,1262,,,1
1032,101,Undirected,1263,,,1
1033,101,Undirected,1264,,,1
1034,101,Undirected,1265,,,1
1035,101,Undirected,1266,,,1
1036,101,Undirected,1267,,,1
1037,101,Undirected,1268,,,1
1038,101,Undirected,1269,,,1
1039,101,Undirected,1270,,,1
1040,101,Undirected,1271,,,1
1041,101,Undirected,1272,,,1
1042,101,Undirected,1273,,,1
1043,101,Undirected,1274,,,1
1044,101,Undirected,1275,,,1
1045,101,Undirected,1276,,,1
1046,127,Undirected,1277,,,1
1047,127,Undirected,1278,,,1
1048,127,Undirected,1279,,,1
1049,127,Undirected,1280,,,1
1051,48,Undirected,1282,,,1
1052,48,Undirected,1283,,,1
1053,48,Undirected,1284,,,1
1054,48,Undirected,1285,,,1
657,52,Undirected,1462,,,1
878,48,Undirected,1287,,,1
598,48,Undirected,1288,,,1
905,48,Undirected,1289,,,1
595,48,Undirected,1290,,,1
1056,48,Undirected,1291,,,1
1057,48,Undirected,1292,,,1
1058,48,Undirected,1293,,,1
1059,48,Undirected,1294,,,1
1060,48,Undirected,1295,,,1
1061,48,Undirected,1296,,,1
1062,48,Undirected,1297,,,1
1063,48,Undirected,1298,,,1
1064,48,Undirected,1299,,,1
681,48,Undirected,1300,,,1
1065,48,Undirected,1301,,,1
361,48,Undirected,1302,,,1
1066,48,Undirected,1303,,,1
1067,48,Undirected,1304,,,1
1068,48,Undirected,1305,,,1
1069,48,Undirected,1306,,,1
904,48,Undirected,1307,,,1
814,48,Undirected,1308,,,1
606,48,Undirected,1309,,,1
1070,48,Undirected,1310,,,1
1071,48,Undirected,1311,,,1
1072,48,Undirected,1312,,,1
1073,48,Undirected,1313,,,1
1074,48,Undirected,1314,,,1
1075,48,Undirected,1315,,,1
1076,48,Undirected,1316,,,1
1077,48,Undirected,1317,,,1
1078,48,Undirected,1318,,,1
1079,48,Undirected,1319,,,1
1080,48,Undirected,1320,,,1
1081,48,Undirected,1321,,,1
1082,48,Undirected,1322,,,1
1083,48,Undirected,1323,,,1
1084,48,Undirected,1324,,,1
1085,48,Undirected,1325,,,1
715,48,Undirected,1326,,,1
1086,48,Undirected,1327,,,1
1087,48,Undirected,1328,,,1
269,48,Undirected,1329,,,1
1088,48,Undirected,1330,,,1
1089,48,Undirected,1331,,,1
1090,48,Undirected,1332,,,1
1091,48,Undirected,1333,,,1
1092,48,Undirected,1334,,,1
689,48,Undirected,1335,,,1
226,48,Undirected,1336,,,1
1093,48,Undirected,1337,,,1
1094,48,Undirected,1338,,,1
1095,48,Undirected,1339,,,1
1096,48,Undirected,1340,,,1
509,48,Undirected,1341,,,1
1097,48,Undirected,1342,,,1
1098,48,Undirected,1343,,,1
1099,48,Undirected,1344,,,1
1100,48,Undirected,1345,,,1
1101,48,Undirected,1346,,,1
1102,48,Undirected,1347,,,1
1103,48,Undirected,1348,,,1
1104,48,Undirected,1349,,,1
1105,48,Undirected,1350,,,1
1106,48,Undirected,1351,,,1
968,48,Undirected,1352,,,1
506,48,Undirected,1353,,,1
1107,48,Undirected,1354,,,1
1108,48,Undirected,1355,,,1
1109,48,Undirected,1356,,,1
1110,48,Undirected,1357,,,1
1111,48,Undirected,1358,,,1
1112,48,Undirected,1359,,,1
957,48,Undirected,1360,,,1
1113,48,Undirected,1361,,,1
1114,48,Undirected,1362,,,1
1115,48,Undirected,1363,,,1
772,48,Undirected,1364,,,1
1116,48,Undirected,1365,,,1
1117,48,Undirected,1366,,,1
1118,48,Undirected,1367,,,1
1119,48,Undirected,1368,,,1
1120,48,Undirected,1369,,,1
1156,128,Undirected,1413,,,1
1122,48,Undirected,1371,,,1
1123,48,Undirected,1372,,,1
1124,48,Undirected,1373,,,1
1125,48,Undirected,1374,,,1
1126,48,Undirected,1375,,,1
1127,48,Undirected,1376,,,1
1128,48,Undirected,1377,,,1
1129,48,Undirected,1378,,,1
1130,48,Undirected,1379,,,1
1131,48,Undirected,1380,,,1
1132,48,Undirected,1381,,,1
1133,48,Undirected,1382,,,1
596,48,Undirected,1383,,,1
1134,48,Undirected,1384,,,1
1135,48,Undirected,1385,,,1
959,48,Undirected,1386,,,1
1136,48,Undirected,1387,,,1
1014,48,Undirected,1388,,,1
1137,48,Undirected,1389,,,1
1138,48,Undirected,1390,,,1
1139,48,Undirected,1391,,,1
1140,48,Undirected,1392,,,1
1141,121,Undirected,1393,,,1
1142,121,Undirected,1394,,,1
1143,121,Undirected,1395,,,1
1144,121,Undirected,1396,,,1
1145,121,Undirected,1397,,,1
1017,121,Undirected,1398,,,1
1146,121,Undirected,1399,,,1
1147,121,Undirected,1400,,,1
1148,121,Undirected,1401,,,1
1149,121,Undirected,1402,,,1
1150,121,Undirected,1403,,,1
1151,128,Undirected,1405,,,1
1152,128,Undirected,1406,,,1
1136,128,Undirected,1407,,,1
1153,128,Undirected,1408,,,1
1154,128,Undirected,1409,,,1
1155,128,Undirected,1410,,,1
996,128,Undirected,1411,,,1
996,48,Undirected,1412,,,1
1157,128,Undirected,1414,,,1
1158,128,Undirected,1415,,,1
1159,128,Undirected,1416,,,1
431,52,Undirected,1417,,,1
1160,52,Undirected,1418,,,1
1161,52,Undirected,1419,,,1
1162,52,Undirected,1420,,,1
1163,52,Undirected,1421,,,1
443,52,Undirected,1422,,,1
1164,52,Undirected,1423,,,1
660,52,Undirected,1424,,,1
506,52,Undirected,1425,,,1
1165,52,Undirected,1426,,,1
1166,52,Undirected,1427,,,1
368,52,Undirected,1428,,,1
219,52,Undirected,1429,,,1
684,52,Undirected,1430,,,1
840,52,Undirected,1431,,,1
394,52,Undirected,1432,,,1
1167,52,Undirected,1433,,,1
1168,52,Undirected,1434,,,1
771,52,Undirected,1435,,,1
1169,52,Undirected,1436,,,1
1170,52,Undirected,1437,,,1
1171,52,Undirected,1438,,,1
1172,52,Undirected,1439,,,1
1173,52,Undirected,1440,,,1
1174,52,Undirected,1441,,,1
1175,52,Undirected,1442,,,1
1176,52,Undirected,1443,,,1
1177,52,Undirected,1444,,,1
1178,52,Undirected,1445,,,1
1179,52,Undirected,1446,,,1
839,52,Undirected,1447,,,1
1180,52,Undirected,1448,,,1
1181,52,Undirected,1449,,,1
470,52,Undirected,1450,,,1
1182,52,Undirected,1451,,,1
224,52,Undirected,1452,,,1
1183,52,Undirected,1453,,,1
1184,52,Undirected,1454,,,1
132,52,Undirected,1455,,,1
202,52,Undirected,1456,,,1
1185,52,Undirected,1457,,,1
1186,52,Undirected,1458,,,1
1187,52,Undirected,1459,,,1
1188,52,Undirected,1460,,,1
581,48,Undirected,1461,,,1
749,52,Undirected,1463,,,1
745,52,Undirected,1464,,,1
1189,52,Undirected,1465,,,1
1190,52,Undirected,1466,,,1
918,52,Undirected,1467,,,1
1191,52,Undirected,1468,,,1
1192,52,Undirected,1469,,,1
510,52,Undirected,1470,,,1
1193,52,Undirected,1471,,,1
1194,52,Undirected,1472,,,1
594,52,Undirected,1473,,,1
1195,52,Undirected,1474,,,1
1196,52,Undirected,1475,,,1
1197,52,Undirected,1476,,,1
1198,52,Undirected,1477,,,1
1199,52,Undirected,1478,,,1
1200,52,Undirected,1479,,,1
1201,52,Undirected,1480,,,1
1202,52,Undirected,1481,,,1
1203,52,Undirected,1482,,,1
1204,52,Undirected,1483,,,1
1205,52,Undirected,1484,,,1
485,52,Undirected,1485,,,1
1206,52,Undirected,1486,,,1
1207,52,Undirected,1487,,,1
1208,52,Undirected,1488,,,1
1209,52,Undirected,1489,,,1
1210,52,Undirected,1490,,,1
1211,52,Undirected,1491,,,1
735,52,Undirected,1492,,,1
1212,52,Undirected,1493,,,1
1213,52,Undirected,1494,,,1
663,52,Undirected,1495,,,1
1214,52,Undirected,1496,,,1
764,52,Undirected,1497,,,1
817,52,Undirected,1498,,,1
1215,52,Undirected,1499,,,1
1216,52,Undirected,1500,,,1
1217,52,Undirected,1501,,,1
1218,52,Undirected,1502,,,1
664,52,Undirected,1503,,,1
1219,52,Undirected,1504,,,1
569,52,Undirected,1505,,,1
1220,52,Undirected,1506,,,1
203,52,Undirected,1507,,,1
508,52,Undirected,1508,,,1
1221,52,Undirected,1509,,,1
1222,52,Undirected,1510,,,1
1223,52,Undirected,1511,,,1
1224,52,Undirected,1512,,,1
1225,52,Undirected,1513,,,1
593,52,Undirected,1514,,,1
130,52,Undirected,1515,,,1
219,52,Undirected,1516,,,1
1226,52,Undirected,1517,,,1
681,52,Undirected,1518,,,1
1227,52,Undirected,1519,,,1
218,52,Undirected,1520,,,1
847,52,Undirected,1521,,,1
659,52,Undirected,1522,,,1
1228,52,Undirected,1523,,,1
225,52,Undirected,1524,,,1
1229,52,Undirected,1525,,,1
1230,52,Undirected,1526,,,1
1231,52,Undirected,1527,,,1
1232,52,Undirected,1528,,,1
1233,52,Undirected,1529,,,1
1234,52,Undirected,1530,,,1
1235,52,Undirected,1531,,,1
1236,52,Undirected,1532,,,1
1237,52,Undirected,1533,,,1
1238,52,Undirected,1534,,,1
1239,52,Undirected,1535,,,1
201,52,Undirected,1536,,,1
223,52,Undirected,1537,,,1
173,52,Undirected,1538,,,1
1240,52,Undirected,1539,,,1
1241,52,Undirected,1540,,,1
914,52,Undirected,1541,,,1
1242,52,Undirected,1542,,,1
1243,52,Undirected,1543,,,1
919,52,Undirected,1544,,,1
1244,52,Undirected,1545,,,1
746,52,Undirected,1546,,,1
1245,52,Undirected,1547,,,1
1246,52,Undirected,1548,,,1
1247,52,Undirected,1549,,,1
1248,52,Undirected,1550,,,1
1249,52,Undirected,1551,,,1
1250,52,Undirected,1552,,,1
894,52,Undirected,1553,,,1
1251,52,Undirected,1554,,,1
1252,52,Undirected,1555,,,1
1253,52,Undirected,1556,,,1
1254,52,Undirected,1557,,,1
1255,52,Undirected,1558,,,1
1256,52,Undirected,1559,,,1
1257,52,Undirected,1560,,,1
1258,52,Undirected,1561,,,1
515,52,Undirected,1562,,,1
1259,52,Undirected,1563,,,1
810,52,Undirected,1564,,,1
1260,52,Undirected,1565,,,1
1261,52,Undirected,1566,,,1
1262,52,Undirected,1567,,,1
1263,52,Undirected,1568,,,1
509,52,Undirected,1569,,,1
200,52,Undirected,1570,,,1
656,52,Undirected,1571,,,1
1264,52,Undirected,1572,,,1
1265,52,Undirected,1573,,,1
679,52,Undirected,1574,,,1
1266,122,Undirected,1575,,,1
1267,122,Undirected,1576,,,1
1268,122,Undirected,1577,,,1
1269,122,Undirected,1578,,,1
1270,122,Undirected,1579,,,1
581,122,Undirected,1580,,,1
1271,122,Undirected,1581,,,1
1272,122,Undirected,1582,,,1
596,122,Undirected,1583,,,1
1273,122,Undirected,1584,,,1
1000,122,Undirected,1585,,,1
1274,66,Undirected,1586,,,1
1275,66,Undirected,1587,,,1
1126,66,Undirected,1588,,,1
1276,66,Undirected,1589,,,1
1277,66,Undirected,1590,,,1
996,66,Undirected,1591,,,1
1278,66,Undirected,1592,,,1
1279,66,Undirected,1593,,,1
1280,66,Undirected,1594,,,1
277,66,Undirected,1595,,,1
1281,66,Undirected,1596,,,1
1282,66,Undirected,1597,,,1
1283,66,Undirected,1598,,,1
1284,66,Undirected,1599,,,1
1285,66,Undirected,1600,,,1
993,66,Undirected,1601,,,1
772,66,Undirected,1602,,,1
1286,66,Undirected,1603,,,1
1287,66,Undirected,1604,,,1
1288,66,Undirected,1605,,,1
1289,66,Undirected,1606,,,1
1290,66,Undirected,1607,,,1
1291,66,Undirected,1608,,,1
1292,66,Undirected,1609,,,1
974,66,Undirected,1610,,,1
1293,66,Undirected,1611,,,1
1295,66,Undirected,1612,,,1
1296,66,Undirected,1613,,,1
1297,66,Undirected,1614,,,1
1298,66,Undirected,1615,,,1
1299,66,Undirected,1616,,,1
1300,66,Undirected,1617,,,1
1301,66,Undirected,1618,,,1
1302,66,Undirected,1619,,,1
1303,66,Undirected,1620,,,1
1304,66,Undirected,1621,,,1
